,authorChannelUrl,text,offensive/non offensive,Algerian Dialect
5170,http://www.youtube.com/channel/UCFXAaNn869oomh2dXbeY8yQ,الجزايريين والمراركة عمرهم ما يكونو خوة يالي سرقتو غنانا وتراتنا,1.0,1.0
5172,http://www.youtube.com/channel/UC1YwDb6ONerD3g-SDQmhKig,انا جزايري وضد هذا شي,0.0,1.0
5174,http://www.youtube.com/channel/UCZ0jcwgmu0QZNiFGNWug8Iw,يا سلام على لغة ازولاي,0.0,1.0
5175,http://www.youtube.com/channel/UCY9_IhocJFhZ0r_qyRVyUjg,والله راني ضد الفتنة لي قاعدة تصرا خليو الحكومة تاكل بعداها الشعب خاوة خاوة,0.0,1.0
5176,http://www.youtube.com/channel/UCGF3Iu1-wJin4cgCM6TylSw,مشكل انتم تخدموها لتحت لتحت بش تبنو انتم ناس ملاح حنا معندنش تنوفيق في وجهك تاريخكم في خاينة ره معروف يعرفوه مزلكم تخونو فينا حبيتو تزورو تاريخ بصح تاريخ قد متزوروه يقعد هو هو حقيقة متتخبش,1.0,1.0
5177,http://www.youtube.com/channel/UCsltvlRgyQmlmXgNlC278Bw,الشعب الجزايري الشعب المغربي خاوة خاوة حب من حب وكره من كره,0.0,1.0
5178,http://www.youtube.com/channel/UCK3ud_y2_VxxyxBIFJNVn7A,جزايرية دمي حار ها فيكم,1.0,1.0
5179,http://www.youtube.com/channel/UClVx8FCiYrfM9rU1YEZ6RYg,خ بعيد شر لخاوتنا يهود,0.0,1.0
5180,http://www.youtube.com/channel/UCFvxEhkuOMXYko4JUewlwZw,نحن لسنا لدينا وقت انتم من نشرتم هاذا فيديو 90 من جزايريين مكاش علبالهم بدي حصة,1.0,1.0
5181,http://www.youtube.com/channel/UChEkFs6PJ_QkQMpxX9eg8pA,هذيك فنان العار,1.0,1.0
5183,http://www.youtube.com/channel/UC7NHyg7a-I9Wua1lenvqRsg,كارثه انه ليس ملك انه رسول استغفر الله,0.0,1.0
5186,http://www.youtube.com/channel/UCl1Zac2YQi1XbZoUfdXO1ag,ممكن تتكلم عن موضوع استهزاء قناة صهيونية للملك واين يوجد الاحراج في هذا الموقف الملك ليس رسول كذلك نحن الجزايريون عندما استهزي الاعلام المغربي بالرييس ديالنا ولا جزايري او قناة اعترضت لان هذا الشيء داخل في حرية التعبير,1.0,1.0
5187,http://www.youtube.com/channel/UChDnH0JNC9UsdoBvSCUXZcg,انت لما راك تحل في فمك لما القنصل المروكي في وهران الجزاءرية يصرح امام العالم بان الجزاءر بلد عدو علاش ماهدرتش وبقيت ساكت ثم ما قامت بيه قناة الشروق فكل قنوات المروك تبث هاذ الاحداث تع موح السيس كيفاش الشعب نتاعو ايبوسلو يديه ويركعون له,1.0,1.0
5188,http://www.youtube.com/channel/UCP5hpUcPx-nXOtgy3sz0ghA,جزايرخط احمر,0.0,1.0
5189,http://www.youtube.com/channel/UCT3WE1KetmRCNv_-E5SLyRw,المغرب خط بنفسجي,1.0,1.0
5190,http://www.youtube.com/channel/UC7NHyg7a-I9Wua1lenvqRsg,حلال عليكم حرام علينا الفيلم الي درتوه يمثل الارهاب فالجزاير نسيتو السب والقدف للجزاير وشهداينا وسميتها ولاد مليون لقيط نسيتو تحلو فامكم على الرييس والدوله ديانا نسيتو يلمنافقين ياخونه حلال للشعب المغربي ان يتجاوز حدو لا لاحد اخر دولت العار والدل اقسم بالله انتم اكره واخبت دوله عربيه,1.0,1.0
5191,http://www.youtube.com/channel/UCKTZXX_I-t3R24aqZHZdtOQ,يا حبذا لو انتفضتم ضد التطبيع خير لك من هذا الكلام نحن شعب نحبكم لكن رجاءا انتفضوا ضد التطبيع,0.0,1.0
5192,http://www.youtube.com/channel/UC3PNFyeUVHyc5UWGIzzgnMA,الله يصفر وجهك,1.0,1.0
5193,http://www.youtube.com/channel/UCA_ZcEC1pKVDqQZkc_xUhCA,لمراركة يسبو الجزاير عادي ويتطاولو على رموزها شهدايها رييسها وزيد يقولو سير دير الصف على السميد عادي اولاد فرنسا عادي والجزير حرام كليتو رواحكم درتو حالة شكرا الشروق لي يخرب فينا باصا واش عابدين امير الزطلة,1.0,1.0
5194,http://www.youtube.com/channel/UC-PEQlktgpHVJsYHoIqQCzQ,هذه السخرية هيى مجرد ردة فعل حتى انتم رسمتم رموزنا ومقنا والو,1.0,1.0
5195,http://www.youtube.com/channel/UCj-1lBOn1SIVIhQsgTGiUPg,القنصول راه دبلوماسي والمغرب دخل وحبس المشاكل وقال وستنكرو بيه عكس دولة الجزاير دعمات لفيتنة تاع شروق,0.0,1.0
5196,http://www.youtube.com/channel/UCj-1lBOn1SIVIhQsgTGiUPg,راه يا اختي عندنا قناة 1 وقناة2قنوات خاصة ولكين راه دولة لي تمولهوم,0.0,1.0
5197,http://www.youtube.com/channel/UCMSl8hYOHY5LJKrKlbhuylg,مصطفى مغربي الشروق قناة خاصة مش تابعة للدولة ديرها مليح فراسك,0.0,1.0
5198,http://www.youtube.com/channel/UCSWZv2G0mLan0UpcTqt9ZEw,مصطفى مغربي الشتم يبقى شتم سوى كان من قناة رسمية او يوتبر هل تتذكر تصريحات التي ادلى بها القنصل المغربي في وهران واصفا الجزاير بالبلد العدو,1.0,1.0
5199,http://www.youtube.com/channel/UC5Ff0u_ur9jZfJKLKSXfADQ,مصطفى مغربي بغيناكم يا مطبعين تخطيونا الهاو فراشكم,1.0,1.0
5200,http://www.youtube.com/channel/UC-sushynfiTCFn7OrC4oonw,والله عيب اكبير فتنه بين شعبين اشقاء الله يهديكم,0.0,1.0
5201,http://www.youtube.com/channel/UCeWhfmOoZ7qE0nGCMgwJugA,انا شخصيا لم يعجبني هذا لكن تفقد ما يقول عنا المغاربة لماذا لم تقل شييا هدرواحتى على نسبنا ووصفونا بابشع الصفات واجههم تجري تقدم الملاحظات غير الصحافة الجزايرية هذا عيب وصفونابالشع الصفات عيب وحتى رييسنا وصفوه بابشع الصفات كن عادلا والنهي عن المنكر الى الطرفين لا ننتقد جهة واحدة بعد ما صرا ما يجمعنا والو خاصة اذا بقاو على هذاالوضع اخي تفقد ما قاله الشعب وردالكلتم,0.0,1.0
5202,http://www.youtube.com/channel/UC_cbxhP8u71ptsZYW16xbEg,اخي العزيز والله لا تمثلنا هذا القناة الجزاير والمغرب واحد,0.0,1.0
5203,http://www.youtube.com/channel/UC4rQ_lmGTXSqdFYXK6LZuZA,هل حرام على نضامكم شتم وانتم تشتمونا ليل نهار الله يهدينا انا اراها عادي اذهب وانظر ماذا يخرج من قنواتكم ومن يوتيب ثم افعل يوتيب عليهم شروق ليست خاصة هي مثل قنواتكم تاتي بقذارة,1.0,1.0
5204,http://www.youtube.com/channel/UCqR5eVHttrbtc-NVEmjHjOA,حنا ماريضيناش روح شوف الكومونتار تشوف الفرق لكن كاين واحد مغربي كوميدي ويصور الحكومه الجزايريه والرييس يضحك اعليهم ويعلق عليهم ويقول كلام خطير عن البلاد لكن لما شفت الكومنتارنتاع المغاربه والله كلها سلبية كلها كنت حاب نشوف غير كومنتار يطلع المورال لكن لا حياة لمن تنادي انا ضد زرع الفتن ضد المسلمين لا حول ولا قوة الا بالله العلي العظيم,1.0,1.0
5205,http://www.youtube.com/channel/UCBvD2JzANrVF4PDEnAvU2dQ,هذه حرية التعبير دير فيديو واهدر القناة الاسبانية والهولوندية والبلجيكية التي تكلمت اكثر من هذا,1.0,1.0
5206,http://www.youtube.com/channel/UC7eRlpXLEYr47Aj9TbJiuPg,ذيب لا يتكلم علي افعله تكلم على التطبيع مع اليهود,1.0,1.0
5207,http://www.youtube.com/channel/UC7eRlpXLEYr47Aj9TbJiuPg,نتما عيرتو شهداء رييس بومدين زيد خيانة فلسطين علش متهدرش علي التطبيع مع ليهود شعب الجزاير يحبو فلسطين ومن خان فلسطين خان الشعب الجزايري انا الجزايري الدم فلسطين بلادي الجزيسطين لا فتنا فتنا اشد من قتل,1.0,1.0
5208,http://www.youtube.com/channel/UC3XcKszTtQaWys2G_2CAdQA,يوم تكلم المروك وشعبه على الرييس بوتفليقة وضحكو على مرضه واهانوه اين كنتم يوم اهانو شهداءنا بكلام حتى الصخر لا يمكنه سماعها يوم استهزءو من الرييس تبون بكلام دنيء وهاجمو الوزراء والجنرالات وعقيدة العسكر حامي البلاد وتهجمو على الشعب ووصفوه بكل الالفاض الدنيوة وانه يفتقر الى الطعام ويجري وراء السميد والبطاطا والحليب والبنان اين كنتم جاوبني برر لي كل هدا او تقول لي هدا من اعمال المخزن ونحن نتبرا منه اوليس المخزن من الشعب واليوم جاتكم العزة والنفس على اعراضكم كيف تتهجمو على الشعوب وتمسون شرفهم ولا ترضون من يمس شرفكم فل نكن واقعين كما تدين تدان الم تنشر قنواتكم وصفحاتكم المروكية اخبار واكاديب شيطانية على الجزاير وشعبها وعسكرها اين كنتم ولما كل هدا العداء الم تستفسرو او تطرحو اسالة على منابر الشيطان التي تنشر سمها,1.0,1.0
5209,http://www.youtube.com/channel/UCEul3Jj_rTV64c0Sny-r5og,من يحكم الجزاير الحركا اولاد فرنسا ولهذا لا يهمهم الوطن او الشعب شهداء الجزاير الله يرحمهم,1.0,1.0
5210,http://www.youtube.com/channel/UC5D8eN8eoG996OkKhGcRW7w,فنانو الفسق,1.0,1.0
5211,http://www.youtube.com/channel/UCcSKRIrSemOk4PUdwduYN3w,لا هيفى ولا رمضان المطبعين مع الكيان الصهيوني لامرحبا في الارض الشهداء الابرار,1.0,1.0
5212,http://www.youtube.com/channel/UCIOUB811M05S0rgbeFc5Eww,اللباس الذي اصبح عالمي هوا مغربي الدزاير لصقو فيه فقط نعرفكم رجال اشهرو كاراكوكم,1.0,1.0
5213,http://www.youtube.com/channel/UCvKIdYYx4UwobdBHMJkACMg,هم غير مرحب بهم ونحن كشعب ضد من يرحب حتوى ولو كانت وزيرة الثقافة,0.0,1.0
5214,http://www.youtube.com/channel/UCeddK-ZRCFCB53SVXg3cP_Q,لبلاد مشي متستحقش لهذوا لرخاس باش ايديروا اشهار اسم الجزاءر تكفي,1.0,1.0
5215,http://www.youtube.com/channel/UCooNnq8Rwlvgq0iqfFN_aUw,ما عدنا منديرو بيهم,0.0,1.0
5216,http://www.youtube.com/channel/UCu8kr8UPrptWEWGJj465qKA,اذا اصبح الترويج للسياحه عن طريق الفن والفنانين عندنا فنانين عالميين ومحترمين امثال الشاب خالد ومامي وفنانين وفنانات شباب مع انه يوجد مليار طريقه للترويج لها وانا لا اشجع هذه الطريقه في الترويج و موخرا شاهدت فيديو لشباب جزايرين قامو بالترويج عبر تصوير اللوحات الطبيعيه التي ابدع الخالق سبحانه وتعالى في خلقها فبلادنا ايه في الجمال وتاريخنا المشرف يتكلم على مستقبلنا باذن الله بالجزايريه زيتنا في دقيقنا احسن مليار مره من التدخلات الغير مرغوب فيها وفي الاخير تقبلو تدخلي بصدر رحب واهلا وسهلا بجميع اخواننا المسلمين العرب فنحن بلد الجود الكرم جزايريه وافتخر,0.0,1.0
5217,http://www.youtube.com/channel/UClJEurZDUXGkSySz4WKeFEQ,والله القلب معمر واللسان يعجز عن التعبير وماعسايا الا الدعاء لولاة امورنا بالهداية وان ويوفقهم الله لما يحبه ويرضاه,0.0,1.0
5218,http://www.youtube.com/channel/UCArr4wkBV6_Nh3g20oAuRmg,والله ويجيبوهم غير نذبحو هذا الرخيس لي يجيبهم بركاونا مالذل,1.0,1.0
5219,http://www.youtube.com/channel/UCArr4wkBV6_Nh3g20oAuRmg,علاش احنا ماعندناش ولادنا وبناتنا يضويو كالقمر والشمس الزين الجزايري حقيقي ماشي مفبرك,0.0,1.0
5220,http://www.youtube.com/channel/UCF0w0g286AvYgAWGFXmU_wQ,لا للعاهرات في بلاد الشهداء,1.0,1.0
5221,http://www.youtube.com/channel/UC2Q3Sx79_oGLotbhIo5-MEw,لانريد هيفاء وغيرها كل من تعدى على الجزايريين وشتمنا لانريدة فنان متصالح مع اسراييل وفنانة مختصة العري والاغراء لامكان لهم عندنا,1.0,1.0
5222,http://www.youtube.com/channel/UCYTfdru3QK7TLe4qEYxwzAw,الجزاير شهدايها لا يقبل الفسق,0.0,1.0
5223,http://www.youtube.com/channel/UCHbni7deqooae_MW4nTPyrQ,غير مرغوب فيهم ونحن لهم بالمرصاد ونقول لوزارة الخزي والعار احذروا من التلاعب بالشهداء,1.0,1.0
5224,http://www.youtube.com/channel/UCgDfcZ-MLNdXFGQ2T_a1uoQ,ساهلة خلاص كي يدخلو للجزاير اضربوهم بالطماطم والطماطم غالية عليهم,0.0,1.0
5225,http://www.youtube.com/channel/UCX7neIuAYaI__VJyKPwoPNw,هما من صنعو الحدث زعمة تبون هو المنقد كلش مخدوم,0.0,1.0
5226,http://www.youtube.com/channel/UCJuUREtdy_hvROfYHrcH8rw,اذا كان رب البيت بالدف ضاربا فما على اهل البيت الى بالوقض,0.0,1.0
5227,http://www.youtube.com/channel/UCvQCbsKtafpPtWHcTr2NIPg,اذهبوا حيث يسمونكم فنانين اما عندنا فانتم معفونين ومنبوذين,1.0,1.0
5228,http://www.youtube.com/channel/UC6Yi17HjYc0d7VansHoEy9Q,انا شخصيا كجزاءري لا يشرفني تمثيل هولاء لبلدي جمال الجزاير المعروف كفيل باشهارها نرفض قطعيا هذا العبث,0.0,1.0
5229,http://www.youtube.com/channel/UCHJL1G7kletcqbFpEAkzDhQ,هذا اقل ما يفعله الرييس لرفضه هته المهزلة اجيب اللقاح لا فكرونة نحن في حداد على اوضاع البلاد الي لحد الان ولا مصنع لانتاج,0.0,1.0
5230,http://www.youtube.com/channel/UCQoGEiUWnDukaVXBBy98u_Q,مجبناش الخماج لسبونا سبو الشهداء الابرار كاين الجزايريين رهوم امتو بااجوش المرض صدقو عليهم ارض الجزاير طاهرة ميدخلوش ليها,1.0,1.0
5231,http://www.youtube.com/channel/UCFGTJOIlUHbANY4Sm-p1w0g,لسنا في حاجة الى من يسب الشهداء والجزاير يتركوا فنهم في بلادهم هولاء لم نسمع حسهم انجاس مثل هولاء الجزاير اكبر منهم برجالها ونسايها بلاد الابطال والاحرار,0.0,1.0
